Station Name,RoadSurfaceTemperature,AirTemperature
SpokaneSwingBridge,93,80.5
SpokaneSwingBridge,93,80.5
AlbroPlaceAirportWay,92,83.8
AlbroPlaceAirportWay,92,83.7
AlbroPlaceAirportWay,92,83.6
AlbroPlaceAirportWay,92,83.5
AlbroPlaceAirportWay,92,83.6
AlbroPlaceAirportWay,92,83.6
AlbroPlaceAirportWay,92,83.5
AlbroPlaceAirportWay,92,83.5
AlbroPlaceAirportWay,92,83.5
AlbroPlaceAirportWay,92,83.5
AlbroPlaceAirportWay,92,83.5
AlbroPlaceAirportWay,92,83.4
AlbroPlaceAirportWay,92,83.3
AlbroPlaceAirportWay,92,83.2
AlbroPlaceAirportWay,92,83
RooseveltWay_NE80thSt,85,85
RooseveltWay_NE80thSt,84.9,84.9
RooseveltWay_NE80thSt,84.9,84.9
RooseveltWay_NE80thSt,84.9,84.9
RooseveltWay_NE80thSt,84.9,84.9
RooseveltWay_NE80thSt,84.8,84.8
RooseveltWay_NE80thSt,84.8,84.8
RooseveltWay_NE80thSt,84.8,84.8
RooseveltWay_NE80thSt,84.7,84.7
RooseveltWay_NE80thSt,84.7,84.7
RooseveltWay_NE80thSt,84.7,84.7
RooseveltWay_NE80thSt,84.7,84.7
RooseveltWay_NE80thSt,84.6,84.6
RooseveltWay_NE80thSt,84.6,84.6
RooseveltWay_NE80thSt,84.5,84.5
SpokaneSwingBridge,93.2,80.5
SpokaneSwingBridge,93.1,80.4
SpokaneSwingBridge,93.1,80.5
SpokaneSwingBridge,93,80.5
SpokaneSwingBridge,93,80.5
SpokaneSwingBridge,92.9,80.5
SpokaneSwingBridge,92.8,80.4
SpokaneSwingBridge,92.8,80.4
SpokaneSwingBridge,92.7,80.4
SpokaneSwingBridge,92.6,80.3
SpokaneSwingBridge,92.6,80.3
SpokaneSwingBridge,92.5,80.3
SpokaneSwingBridge,92.5,80.2
SpokaneSwingBridge,92.4,80.1
SpokaneSwingBridge,92.3,80.1
HarborAveUpperNorthBridge,93.2,80.5
HarborAveUpperNorthBridge,93.1,80.4
HarborAveUpperNorthBridge,93.1,80.5
HarborAveUpperNorthBridge,93,80.5
HarborAveUpperNorthBridge,93,80.5
HarborAveUpperNorthBridge,92.9,80.5
HarborAveUpperNorthBridge,92.8,80.4
HarborAveUpperNorthBridge,92.8,80.4
HarborAveUpperNorthBridge,92.7,80.4
HarborAveUpperNorthBridge,92.6,80.3
HarborAveUpperNorthBridge,92.6,80.3
HarborAveUpperNorthBridge,92.5,80.3
HarborAveUpperNorthBridge,92.5,80.2
HarborAveUpperNorthBridge,92.4,80.1
HarborAveUpperNorthBridge,92.3,80.1
MagnoliaBridge,90.4,81.4
MagnoliaBridge,90.4,81.4
MagnoliaBridge,90.3,81.4
MagnoliaBridge,90.2,81.3
MagnoliaBridge,90.1,81.3
MagnoliaBridge,90,81.3
MagnoliaBridge,90,81.3
MagnoliaBridge,89.9,81.3
MagnoliaBridge,89.8,81.2
MagnoliaBridge,89.7,81.2
MagnoliaBridge,89.7,81.2
MagnoliaBridge,89.6,81.1
MagnoliaBridge,89.5,81.1
MagnoliaBridge,89.4,81.1
MagnoliaBridge,89.4,81
AlbroPlaceAirportWay,92,82.7
AlbroPlaceAirportWay,92,82.6
AlbroPlaceAirportWay,92,82.5
AlbroPlaceAirportWay,92,82.5
AlbroPlaceAirportWay,92,82.4
AlbroPlaceAirportWay,92,82.4
AlbroPlaceAirportWay,92,82.3
AlbroPlaceAirportWay,92.1,82.3
AlbroPlaceAirportWay,92.1,82.2
AlbroPlaceAirportWay,92,82.3
AlbroPlaceAirportWay,92,82.2
AlbroPlaceAirportWay,92,82.3
AlbroPlaceAirportWay,92,82.2
AlbroPlaceAirportWay,92,82.2
AlbroPlaceAirportWay,92,82.1
SpokaneSwingBridge,91.4,79.55
AlbroPlaceAirportWay,85.1,65.52
AlbroPlaceAirportWay,85.1,65.53
AlbroPlaceAirportWay,85.1,65.58
AlbroPlaceAirportWay,85.1,65.61
AlbroPlaceAirportWay,85.1,65.58
AlbroPlaceAirportWay,85,65.54
AlbroPlaceAirportWay,85,65.52
AlbroPlaceAirportWay,85,65.52
AlbroPlaceAirportWay,85,65.52
AlbroPlaceAirportWay,85,65.52
AlbroPlaceAirportWay,85,65.57
AlbroPlaceAirportWay,84.9,65.64
AlbroPlaceAirportWay,84.9,65.76
AlbroPlaceAirportWay,84.9,65.88
AlbroPlaceAirportWay,84.9,65.97
HarborAveUpperNorthBridge,73.77,65.92
HarborAveUpperNorthBridge,73.76,65.98
HarborAveUpperNorthBridge,73.74,66.01
HarborAveUpperNorthBridge,73.7,65.97
HarborAveUpperNorthBridge,73.7,65.89
HarborAveUpperNorthBridge,73.66,65.72
HarborAveUpperNorthBridge,73.65,65.65
HarborAveUpperNorthBridge,73.62,65.52
HarborAveUpperNorthBridge,73.61,65.42
HarborAveUpperNorthBridge,73.58,65.37
HarborAveUpperNorthBridge,73.56,65.27
HarborAveUpperNorthBridge,73.55,65.21
HarborAveUpperNorthBridge,73.52,65.23
HarborAveUpperNorthBridge,73.5,65.18
HarborAveUpperNorthBridge,73.48,65.22
RooseveltWay_NE80thSt,74.12,74.12
RooseveltWay_NE80thSt,74.12,74.12
RooseveltWay_NE80thSt,74.1,74.1
RooseveltWay_NE80thSt,74.08,74.08
RooseveltWay_NE80thSt,74.08,74.08
RooseveltWay_NE80thSt,74.07,74.07
RooseveltWay_NE80thSt,74.07,74.07
RooseveltWay_NE80thSt,74.06,74.06
RooseveltWay_NE80thSt,74.04,74.04
RooseveltWay_NE80thSt,74.03,74.03
RooseveltWay_NE80thSt,74.02,74.02
RooseveltWay_NE80thSt,74.01,74.01
RooseveltWay_NE80thSt,73.99,73.99
RooseveltWay_NE80thSt,73.98,73.98
RooseveltWay_NE80thSt,73.97,73.97
SpokaneSwingBridge,73.77,65.92
SpokaneSwingBridge,73.76,65.98
SpokaneSwingBridge,73.74,66.01
SpokaneSwingBridge,73.7,65.97
SpokaneSwingBridge,73.7,65.89
SpokaneSwingBridge,73.66,65.72
SpokaneSwingBridge,73.65,65.65
SpokaneSwingBridge,73.62,65.52
SpokaneSwingBridge,73.61,65.42
SpokaneSwingBridge,73.58,65.37
SpokaneSwingBridge,73.56,65.27
SpokaneSwingBridge,73.55,65.21
SpokaneSwingBridge,73.52,65.23
SpokaneSwingBridge,73.5,65.18
SpokaneSwingBridge,73.48,65.22
MagnoliaBridge,73.12,63.9
MagnoliaBridge,73.09,63.89
MagnoliaBridge,73.06,63.85
MagnoliaBridge,73.05,63.81
MagnoliaBridge,73.01,63.81
MagnoliaBridge,73,63.81
MagnoliaBridge,72.99,63.81
MagnoliaBridge,72.95,63.82
MagnoliaBridge,72.95,63.86
MagnoliaBridge,72.95,63.89
MagnoliaBridge,72.95,63.92
MagnoliaBridge,72.93,63.95
MagnoliaBridge,72.92,63.98
MagnoliaBridge,72.9,64.01
MagnoliaBridge,72.9,64
AlbroPlaceAirportWay,91.5,76.93
AlbroPlaceAirportWay,91.5,76.88
AlbroPlaceAirportWay,91.5,76.82
AlbroPlaceAirportWay,91.5,76.76
AlbroPlaceAirportWay,91.5,76.69
AlbroPlaceAirportWay,91.5,76.64
AlbroPlaceAirportWay,91.5,76.61
AlbroPlaceAirportWay,91.4,76.58
AlbroPlaceAirportWay,91.4,76.57
AlbroPlaceAirportWay,91.5,76.55
AlbroPlaceAirportWay,91.5,76.47
AlbroPlaceAirportWay,91.5,76.38
AlbroPlaceAirportWay,91.4,76.31
AlbroPlaceAirportWay,91.4,76.31
AlbroPlaceAirportWay,91.4,76.35
SpokaneSwingBridge,86.5,74.72
SpokaneSwingBridge,86.5,74.73
SpokaneSwingBridge,86.4,74.81
SpokaneSwingBridge,86.4,74.86
SpokaneSwingBridge,86.3,74.88
SpokaneSwingBridge,86.3,74.84
SpokaneSwingBridge,86.2,74.84
SpokaneSwingBridge,86.2,74.89
SpokaneSwingBridge,86.1,74.89
SpokaneSwingBridge,86.1,74.82
SpokaneSwingBridge,86.1,74.77
SpokaneSwingBridge,86,74.68
SpokaneSwingBridge,86,74.62
SpokaneSwingBridge,85.9,74.56
SpokaneSwingBridge,85.9,74.49
RooseveltWay_NE80thSt,81.2,81.2
RooseveltWay_NE80thSt,81.2,81.2
RooseveltWay_NE80thSt,81.2,81.2
RooseveltWay_NE80thSt,81.2,81.2
RooseveltWay_NE80thSt,81.1,81.1
RooseveltWay_NE80thSt,81.1,81.1
RooseveltWay_NE80thSt,81.1,81.1
RooseveltWay_NE80thSt,81,81
RooseveltWay_NE80thSt,81,81
RooseveltWay_NE80thSt,81,81
RooseveltWay_NE80thSt,81,81
RooseveltWay_NE80thSt,80.9,80.9
RooseveltWay_NE80thSt,80.9,80.9
RooseveltWay_NE80thSt,80.9,80.9
RooseveltWay_NE80thSt,80.8,80.8
HarborAveUpperNorthBridge,86.5,74.72
HarborAveUpperNorthBridge,86.5,74.73
HarborAveUpperNorthBridge,86.4,74.81
HarborAveUpperNorthBridge,86.4,74.86
HarborAveUpperNorthBridge,86.3,74.88
HarborAveUpperNorthBridge,86.3,74.84
HarborAveUpperNorthBridge,86.2,74.84
HarborAveUpperNorthBridge,86.2,74.89
HarborAveUpperNorthBridge,86.1,74.89
HarborAveUpperNorthBridge,86.1,74.82
HarborAveUpperNorthBridge,86.1,74.77
HarborAveUpperNorthBridge,86,74.68
HarborAveUpperNorthBridge,86,74.62
HarborAveUpperNorthBridge,85.9,74.56
HarborAveUpperNorthBridge,85.9,74.49
MagnoliaBridge,82.9,72.81
MagnoliaBridge,82.9,72.96
MagnoliaBridge,82.8,73.12
MagnoliaBridge,82.8,73.27
MagnoliaBridge,82.8,73.35
MagnoliaBridge,82.7,73.42
MagnoliaBridge,82.7,73.47
MagnoliaBridge,82.6,73.51
MagnoliaBridge,82.6,73.54
MagnoliaBridge,82.6,73.57
MagnoliaBridge,82.5,73.59
MagnoliaBridge,82.5,73.57
MagnoliaBridge,82.5,73.52
MagnoliaBridge,82.4,73.52
MagnoliaBridge,82.4,73.47
RooseveltWay_NE80thSt,80.4,80.4
RooseveltWay_NE80thSt,80.4,80.4
RooseveltWay_NE80thSt,80.4,80.4
RooseveltWay_NE80thSt,80.4,80.4
RooseveltWay_NE80thSt,80.4,80.4
RooseveltWay_NE80thSt,80.3,80.3
RooseveltWay_NE80thSt,80.3,80.3
RooseveltWay_NE80thSt,80.3,80.3
RooseveltWay_NE80thSt,80.3,80.3
RooseveltWay_NE80thSt,80.3,80.3
RooseveltWay_NE80thSt,80.2,80.2
RooseveltWay_NE80thSt,80.2,80.2
RooseveltWay_NE80thSt,80.2,80.2
RooseveltWay_NE80thSt,80.2,80.2
RooseveltWay_NE80thSt,80.2,80.2
SpokaneSwingBridge,85.1,73.84
SpokaneSwingBridge,85,73.77
SpokaneSwingBridge,85,73.73
SpokaneSwingBridge,85,73.69
SpokaneSwingBridge,84.9,73.68
SpokaneSwingBridge,84.9,73.64
SpokaneSwingBridge,84.8,73.63
SpokaneSwingBridge,84.8,73.63
SpokaneSwingBridge,84.7,73.61
SpokaneSwingBridge,84.7,73.58
AlbroPlaceAirportWay,92,83.5
AlbroPlaceAirportWay,92,83.4
AlbroPlaceAirportWay,92,83.3
AlbroPlaceAirportWay,92,83.2
AlbroPlaceAirportWay,92,83
AlbroPlaceAirportWay,92,83
AlbroPlaceAirportWay,92,82.9
AlbroPlaceAirportWay,92,82.9
AlbroPlaceAirportWay,92,82.9
AlbroPlaceAirportWay,92,82.9
AlbroPlaceAirportWay,92,82.9
AlbroPlaceAirportWay,92,82.9
AlbroPlaceAirportWay,92,82.9
AlbroPlaceAirportWay,92,82.9
AlbroPlaceAirportWay,92,82.9
RooseveltWay_NE80thSt,84.7,84.7
RooseveltWay_NE80thSt,84.7,84.7
RooseveltWay_NE80thSt,84.6,84.6
RooseveltWay_NE80thSt,84.6,84.6
RooseveltWay_NE80thSt,84.5,84.5
RooseveltWay_NE80thSt,84.5,84.5
RooseveltWay_NE80thSt,84.5,84.5
RooseveltWay_NE80thSt,84.4,84.4
RooseveltWay_NE80thSt,84.4,84.4
RooseveltWay_NE80thSt,84.4,84.4
RooseveltWay_NE80thSt,84.3,84.3
RooseveltWay_NE80thSt,84.3,84.3
RooseveltWay_NE80thSt,84.3,84.3
RooseveltWay_NE80thSt,84.2,84.2
RooseveltWay_NE80thSt,84.2,84.2
SpokaneSwingBridge,92.6,80.3
SpokaneSwingBridge,92.5,80.3
SpokaneSwingBridge,92.5,80.2
SpokaneSwingBridge,92.4,80.1
SpokaneSwingBridge,92.3,80.1
SpokaneSwingBridge,92.3,79.99
SpokaneSwingBridge,92.2,79.96
SpokaneSwingBridge,92.2,79.92
SpokaneSwingBridge,92.1,79.92
SpokaneSwingBridge,92,79.97
SpokaneSwingBridge,92,80
SpokaneSwingBridge,91.9,80
SpokaneSwingBridge,91.8,79.97
SpokaneSwingBridge,91.8,79.97
SpokaneSwingBridge,91.7,79.96
HarborAveUpperNorthBridge,92.6,80.3
HarborAveUpperNorthBridge,92.5,80.3
HarborAveUpperNorthBridge,92.5,80.2
HarborAveUpperNorthBridge,92.4,80.1
HarborAveUpperNorthBridge,92.3,80.1
HarborAveUpperNorthBridge,92.3,79.99
HarborAveUpperNorthBridge,92.2,79.96
HarborAveUpperNorthBridge,92.2,79.92
HarborAveUpperNorthBridge,92.1,79.92
HarborAveUpperNorthBridge,92,79.97
HarborAveUpperNorthBridge,92,80
HarborAveUpperNorthBridge,91.9,80
HarborAveUpperNorthBridge,91.8,79.97
HarborAveUpperNorthBridge,91.8,79.97
HarborAveUpperNorthBridge,91.7,79.96
RooseveltWay_NE80thSt,77.84,77.84
AlbroPlaceAirportWay,91.9,80.4
AlbroPlaceAirportWay,91.9,80.4
AlbroPlaceAirportWay,91.9,80.3
AlbroPlaceAirportWay,91.9,80.2
AlbroPlaceAirportWay,91.9,80.1
AlbroPlaceAirportWay,91.9,80.1
AlbroPlaceAirportWay,91.9,79.98
AlbroPlaceAirportWay,91.9,79.89
AlbroPlaceAirportWay,91.9,79.76
AlbroPlaceAirportWay,91.9,79.55
AlbroPlaceAirportWay,91.9,79.33
AlbroPlaceAirportWay,91.9,79.18
AlbroPlaceAirportWay,91.8,79.1
AlbroPlaceAirportWay,91.8,79.04
AlbroPlaceAirportWay,91.8,79.02
SpokaneSwingBridge,89.1,78.12
SpokaneSwingBridge,89.1,78.08
SpokaneSwingBridge,89,78.01
SpokaneSwingBridge,89,77.96
SpokaneSwingBridge,88.9,77.91
SpokaneSwingBridge,88.9,77.88
SpokaneSwingBridge,88.8,77.84
SpokaneSwingBridge,88.8,77.81
SpokaneSwingBridge,88.7,77.77
SpokaneSwingBridge,88.7,77.76
SpokaneSwingBridge,88.6,77.73
SpokaneSwingBridge,88.6,77.68
SpokaneSwingBridge,88.5,77.64
SpokaneSwingBridge,88.5,77.61
SpokaneSwingBridge,88.4,77.55
RooseveltWay_NE80thSt,82.6,82.6
RooseveltWay_NE80thSt,82.6,82.6
RooseveltWay_NE80thSt,82.6,82.6
RooseveltWay_NE80thSt,82.5,82.5
RooseveltWay_NE80thSt,82.5,82.5
RooseveltWay_NE80thSt,82.5,82.5
RooseveltWay_NE80thSt,82.4,82.4
RooseveltWay_NE80thSt,82.4,82.4
RooseveltWay_NE80thSt,82.4,82.4
RooseveltWay_NE80thSt,82.4,82.4
RooseveltWay_NE80thSt,82.3,82.3
RooseveltWay_NE80thSt,82.3,82.3
RooseveltWay_NE80thSt,82.3,82.3
RooseveltWay_NE80thSt,82.2,82.2
RooseveltWay_NE80thSt,82.2,82.2
HarborAveUpperNorthBridge,89.1,78.12
HarborAveUpperNorthBridge,89.1,78.08
HarborAveUpperNorthBridge,89,78.01
HarborAveUpperNorthBridge,89,77.96
HarborAveUpperNorthBridge,88.9,77.91
HarborAveUpperNorthBridge,88.9,77.88
HarborAveUpperNorthBridge,88.8,77.84
HarborAveUpperNorthBridge,88.8,77.81
HarborAveUpperNorthBridge,88.7,77.77
HarborAveUpperNorthBridge,88.7,77.76
HarborAveUpperNorthBridge,88.6,77.73
HarborAveUpperNorthBridge,88.6,77.68
HarborAveUpperNorthBridge,88.5,77.64
HarborAveUpperNorthBridge,88.5,77.61
HarborAveUpperNorthBridge,88.4,77.55
MagnoliaBridge,85.6,77.51
MagnoliaBridge,85.6,77.46
MagnoliaBridge,85.5,77.39
MagnoliaBridge,85.5,77.35
MagnoliaBridge,85.4,77.27
MagnoliaBridge,85.3,77.2
MagnoliaBridge,85.3,77.14
MagnoliaBridge,85.2,77.07
MagnoliaBridge,85.2,77.03
MagnoliaBridge,85.1,76.98
MagnoliaBridge,85.1,76.71
MagnoliaBridge,85,76.53
MagnoliaBridge,85,76.09
MagnoliaBridge,84.9,75.64
MagnoliaBridge,84.9,75.24
AlbroPlaceAirportWay,91.3,76.14
AlbroPlaceAirportWay,91.3,76.07
AlbroPlaceAirportWay,91.3,76
AlbroPlaceAirportWay,91.3,75.98
AlbroPlaceAirportWay,91.3,75.98
AlbroPlaceAirportWay,91.3,75.91
AlbroPlaceAirportWay,91.3,75.87
AlbroPlaceAirportWay,91.3,75.8
AlbroPlaceAirportWay,91.2,75.72
AlbroPlaceAirportWay,91.2,75.69
AlbroPlaceAirportWay,91.2,75.66
AlbroPlaceAirportWay,91.2,75.61
AlbroPlaceAirportWay,91.2,75.62
AlbroPlaceAirportWay,91.2,75.62
AlbroPlaceAirportWay,91.2,75.52
HarborAveUpperNorthBridge,85.6,74.1
HarborAveUpperNorthBridge,85.5,74.08
HarborAveUpperNorthBridge,85.5,74.05
HarborAveUpperNorthBridge,85.4,74.05
HarborAveUpperNorthBridge,85.4,74.05
HarborAveUpperNorthBridge,85.3,74.04
HarborAveUpperNorthBridge,85.3,74.02
HarborAveUpperNorthBridge,85.2,73.99
HarborAveUpperNorthBridge,85.2,73.95
HarborAveUpperNorthBridge,84.6,73.58
HarborAveUpperNorthBridge,84.6,73.56
HarborAveUpperNorthBridge,84.6,73.53
HarborAveUpperNorthBridge,84.5,73.52
HarborAveUpperNorthBridge,84.5,73.5
HarborAveUpperNorthBridge,84.4,73.52
HarborAveUpperNorthBridge,84.4,73.53
HarborAveUpperNorthBridge,84.3,73.55
HarborAveUpperNorthBridge,84.3,73.57
HarborAveUpperNorthBridge,84.3,73.58
HarborAveUpperNorthBridge,84.2,73.56
HarborAveUpperNorthBridge,84.2,73.49
HarborAveUpperNorthBridge,84.1,73.45
HarborAveUpperNorthBridge,84.1,73.38
HarborAveUpperNorthBridge,84,73.3
RooseveltWay_NE80thSt,80.2,80.2
RooseveltWay_NE80thSt,80.2,80.2
RooseveltWay_NE80thSt,80.2,80.2
RooseveltWay_NE80thSt,80.2,80.2
RooseveltWay_NE80thSt,80.2,80.2
RooseveltWay_NE80thSt,80.1,80.1
RooseveltWay_NE80thSt,80.1,80.1
RooseveltWay_NE80thSt,80.1,80.1
RooseveltWay_NE80thSt,80.1,80.1
RooseveltWay_NE80thSt,80.1,80.1
RooseveltWay_NE80thSt,80,80
RooseveltWay_NE80thSt,80,80
RooseveltWay_NE80thSt,80,80
RooseveltWay_NE80thSt,79.98,79.98
RooseveltWay_NE80thSt,79.95,79.95
SpokaneSwingBridge,84.6,73.58
SpokaneSwingBridge,84.6,73.56
SpokaneSwingBridge,84.6,73.53
SpokaneSwingBridge,84.5,73.52
SpokaneSwingBridge,84.5,73.5
SpokaneSwingBridge,84.4,73.52
SpokaneSwingBridge,84.4,73.53
SpokaneSwingBridge,84.3,73.55
SpokaneSwingBridge,84.3,73.57
SpokaneSwingBridge,84.3,73.58
SpokaneSwingBridge,84.2,73.56
SpokaneSwingBridge,84.2,73.49
SpokaneSwingBridge,84.1,73.45
SpokaneSwingBridge,84.1,73.38
SpokaneSwingBridge,84,73.3
MagnoliaBridge,81.4,72.17
MagnoliaBridge,81.3,72.07
MagnoliaBridge,81.3,71.91
MagnoliaBridge,81.2,71.77
MagnoliaBridge,81.2,71.65
MagnoliaBridge,81.2,71.55
MagnoliaBridge,81.1,71.53
MagnoliaBridge,81.1,71.48
MagnoliaBridge,81,71.44
MagnoliaBridge,81,71.44
MagnoliaBridge,81,71.48
MagnoliaBridge,80.9,71.49
MagnoliaBridge,80.9,71.49
MagnoliaBridge,80.9,71.48
MagnoliaBridge,80.9,71.44
HarborAveUpperNorthBridge,84.2,73.56
HarborAveUpperNorthBridge,84.2,73.49
HarborAveUpperNorthBridge,84.1,73.45
HarborAveUpperNorthBridge,84.1,73.38
HarborAveUpperNorthBridge,84,73.3
HarborAveUpperNorthBridge,84,73.23
HarborAveUpperNorthBridge,84,73.15
HarborAveUpperNorthBridge,83.9,73.09
HarborAveUpperNorthBridge,83.9,73.04
HarborAveUpperNorthBridge,83.8,72.99
HarborAveUpperNorthBridge,83.8,72.94
HarborAveUpperNorthBridge,83.8,72.89
HarborAveUpperNorthBridge,83.7,72.86
HarborAveUpperNorthBridge,83.7,72.82
HarborAveUpperNorthBridge,83.6,72.77
MagnoliaBridge,81,71.48
MagnoliaBridge,80.9,71.49
MagnoliaBridge,80.9,71.49
MagnoliaBridge,80.9,71.48
MagnoliaBridge,80.9,71.44
MagnoliaBridge,80.8,71.4
MagnoliaBridge,80.8,71.33
MagnoliaBridge,80.7,71.29
MagnoliaBridge,80.7,71.25
MagnoliaBridge,80.7,71.24
MagnoliaBridge,80.6,71.24
MagnoliaBridge,80.6,71.24
MagnoliaBridge,80.5,71.24
MagnoliaBridge,80.5,71.24
MagnoliaBridge,80.5,71.24
SpokaneSwingBridge,84.1,73.45
SpokaneSwingBridge,84.1,73.38
SpokaneSwingBridge,84,73.3
SpokaneSwingBridge,84,73.23
SpokaneSwingBridge,84,73.15
SpokaneSwingBridge,83.9,73.09
SpokaneSwingBridge,83.9,73.04
SpokaneSwingBridge,83.8,72.99
SpokaneSwingBridge,83.8,72.94
SpokaneSwingBridge,83.8,72.89
SpokaneSwingBridge,90.2,79.08
SpokaneSwingBridge,90.1,79.05
SpokaneSwingBridge,90.1,79
SpokaneSwingBridge,90,78.87
SpokaneSwingBridge,90,78.83
SpokaneSwingBridge,89.9,78.75
SpokaneSwingBridge,89.9,78.66
SpokaneSwingBridge,89.8,78.62
SpokaneSwingBridge,89.8,78.57
SpokaneSwingBridge,89.7,78.55
SpokaneSwingBridge,89.7,78.59
SpokaneSwingBridge,89.6,78.56
SpokaneSwingBridge,89.5,78.52
SpokaneSwingBridge,89.5,78.47
SpokaneSwingBridge,89.4,78.46
RooseveltWay_NE80thSt,83.2,83.2
RooseveltWay_NE80thSt,83.2,83.2
RooseveltWay_NE80thSt,83.2,83.2
RooseveltWay_NE80thSt,83.1,83.1
RooseveltWay_NE80thSt,83.1,83.1
RooseveltWay_NE80thSt,83.1,83.1
RooseveltWay_NE80thSt,83.1,83.1
RooseveltWay_NE80thSt,83,83
RooseveltWay_NE80thSt,83,83
RooseveltWay_NE80thSt,83,83
RooseveltWay_NE80thSt,82.9,82.9
RooseveltWay_NE80thSt,82.9,82.9
RooseveltWay_NE80thSt,82.9,82.9
RooseveltWay_NE80thSt,82.8,82.8
RooseveltWay_NE80thSt,82.8,82.8
HarborAveUpperNorthBridge,90.2,79.08
HarborAveUpperNorthBridge,90.1,79.05
HarborAveUpperNorthBridge,90.1,79
HarborAveUpperNorthBridge,90,78.87
HarborAveUpperNorthBridge,90,78.83
HarborAveUpperNorthBridge,89.9,78.75
HarborAveUpperNorthBridge,89.9,78.66
HarborAveUpperNorthBridge,89.8,78.62
HarborAveUpperNorthBridge,89.8,78.57
HarborAveUpperNorthBridge,89.7,78.55
HarborAveUpperNorthBridge,89.7,78.59
HarborAveUpperNorthBridge,89.6,78.56
HarborAveUpperNorthBridge,89.5,78.52
HarborAveUpperNorthBridge,89.5,78.47
HarborAveUpperNorthBridge,89.4,78.46
MagnoliaBridge,86.8,79.08
MagnoliaBridge,86.8,78.98
MagnoliaBridge,86.7,78.88
MagnoliaBridge,86.7,78.68
MagnoliaBridge,86.6,78.49
MagnoliaBridge,86.5,78.39
MagnoliaBridge,86.5,78.28
MagnoliaBridge,86.4,78.25
MagnoliaBridge,86.4,78.23
MagnoliaBridge,86.3,78.2
MagnoliaBridge,86.2,78.15
MagnoliaBridge,86.2,78.05
MagnoliaBridge,86.1,77.96
MagnoliaBridge,86.1,77.93
MagnoliaBridge,86,77.88
AlbroPlaceAirportWay,89,71.89
AlbroPlaceAirportWay,89,71.92
AlbroPlaceAirportWay,88.9,72.06
AlbroPlaceAirportWay,88.9,72.18
AlbroPlaceAirportWay,88.9,72.26
AlbroPlaceAirportWay,88.9,72.45
AlbroPlaceAirportWay,88.9,72.54
AlbroPlaceAirportWay,88.9,72.64
AlbroPlaceAirportWay,88.8,72.76
AlbroPlaceAirportWay,88.8,72.89
AlbroPlaceAirportWay,88.8,72.96
AlbroPlaceAirportWay,88.8,72.87
AlbroPlaceAirportWay,88.8,72.76
AlbroPlaceAirportWay,88.7,72.51
AlbroPlaceAirportWay,88.7,72.29
SpokaneSwingBridge,80,70.74
SpokaneSwingBridge,79.98,70.72
SpokaneSwingBridge,79.96,70.64
SpokaneSwingBridge,79.92,70.56
SpokaneSwingBridge,79.89,70.47
SpokaneSwingBridge,79.85,70.42
SpokaneSwingBridge,79.83,70.41
SpokaneSwingBridge,79.79,70.4
SpokaneSwingBridge,79.75,70.37
SpokaneSwingBridge,79.73,70.33
SpokaneSwingBridge,79.68,70.31
SpokaneSwingBridge,79.66,70.32
SpokaneSwingBridge,79.62,70.34
SpokaneSwingBridge,79.61,70.31
SpokaneSwingBridge,79.57,70.28
RooseveltWay_NE80thSt,77.57,77.57
RooseveltWay_NE80thSt,77.54,77.54
RooseveltWay_NE80thSt,77.51,77.51
RooseveltWay_NE80thSt,77.5,77.5
RooseveltWay_NE80thSt,77.47,77.47
RooseveltWay_NE80thSt,77.45,77.45
RooseveltWay_NE80thSt,77.42,77.42
RooseveltWay_NE80thSt,77.41,77.41
RooseveltWay_NE80thSt,77.4,77.4
RooseveltWay_NE80thSt,77.36,77.36
RooseveltWay_NE80thSt,77.34,77.34
RooseveltWay_NE80thSt,77.31,77.31
RooseveltWay_NE80thSt,77.3,77.3
RooseveltWay_NE80thSt,77.29,77.29
RooseveltWay_NE80thSt,77.26,77.26
MagnoliaBridge,77.67,69.2
MagnoliaBridge,77.63,69.23
MagnoliaBridge,77.62,69.28
MagnoliaBridge,77.57,69.29
MagnoliaBridge,77.57,69.29
MagnoliaBridge,77.54,69.29
MagnoliaBridge,77.51,69.33
MagnoliaBridge,77.5,69.36
MagnoliaBridge,77.46,69.37
MagnoliaBridge,77.46,69.37
MagnoliaBridge,77.44,69.35
MagnoliaBridge,77.41,69.34
MagnoliaBridge,77.4,69.3
MagnoliaBridge,77.39,69.27
MagnoliaBridge,77.35,69.24
HarborAveUpperNorthBridge,79.96,70.64
HarborAveUpperNorthBridge,79.92,70.56
HarborAveUpperNorthBridge,79.89,70.47
HarborAveUpperNorthBridge,79.85,70.42
HarborAveUpperNorthBridge,79.83,70.41
HarborAveUpperNorthBridge,79.79,70.4
HarborAveUpperNorthBridge,79.75,70.37
HarborAveUpperNorthBridge,79.73,70.33
HarborAveUpperNorthBridge,79.68,70.31
HarborAveUpperNorthBridge,79.66,70.32
HarborAveUpperNorthBridge,79.62,70.34
HarborAveUpperNorthBridge,79.61,70.31
HarborAveUpperNorthBridge,79.57,70.28
HarborAveUpperNorthBridge,79.54,70.27
HarborAveUpperNorthBridge,79.5,70.28
AlbroPlaceAirportWay,89.1,72.51
AlbroPlaceAirportWay,89.1,72.4
AlbroPlaceAirportWay,89.1,72.3
AlbroPlaceAirportWay,89.1,72.28
AlbroPlaceAirportWay,89.1,72.23
AlbroPlaceAirportWay,89.1,72.14
